id,type,info,orgs_count,orgs
35208548,way,"{'addr:housenumber': '73', 'addr:street': 'Московская улица', 'building': 'yes', 'building:facade:colour': '#683f3f', 'building:facade:material': 'brick', 'building:levels': '2', 'historic': 'building', 'roof:shape': 'mansard'}",4,"{'type': 'node', 'id': 599708536, 'lat': 53.1948117, 'lon': 45.018082, 'tags': {'addr:country': 'RU', 'amenity': 'fast_food', 'contact:phone': '+7 841 2239199', 'contact:website': 'https://vkusnoitochka.ru/', 'cuisine': 'burger', 'diet:vegetarian': 'no', 'name': 'Вкусно - и точка', 'smoking': 'no', 'takeaway': 'yes'}}
{'type': 'node', 'id': 7058664855, 'lat': 53.1947518, 'lon': 45.0178329, 'tags': {'amenity': 'bank', 'bic': 'ALFARUMM', 'branch': 'Кредитно-кассовый офис «Пенза-Давыдовский»', 'brand': 'Альфа-Банк', 'brand:wikidata': 'Q1377835', 'brand:wikipedia': 'ru:Альфа-банк', 'contact:email': 'mail@alfabank.ru', 'contact:facebook': 'https://www.facebook.com/alfabank', 'contact:ok': 'https://ok.ru/alfabank', 'contact:phone': '+7 495 7888878', 'contact:twitter': 'https://twitter.com/alfabank', 'contact:vk': 'https://vk.com/alfabank', 'contact:website': 'https://alfabank.ru', 'contact:youtube': 'https://www.youtube.com/user/alfabankru', 'name': 'Альфа-Банк', 'name:en': 'Alfa-Bank', 'name:ru': 'Альфа-Банк', 'opening_hours': 'Mo-Fr 09:00-20:00; Sa 09:00-18:00; Su off', 'operator': 'АО ""Альфа-Банк""', 'ref': '0746'}}
{'type': 'node', 'id': 11479219346, 'lat': 53.1947978, 'lon': 45.0173131, 'tags': {'name': 'Королевство Сиам', 'shop': 'massage'}}
{'type': 'node', 'id': 11479219347, 'lat': 53.1948743, 'lon': 45.0172351, 'tags': {'amenity': 'fast_food', 'contact:vk': 'https://vk.com/vaffelpenza', 'contact:website': 'https://vaffel.ru/', 'name': 'Vaffel'}}"
35208700,way,"{'addr:housenumber': '71', 'addr:street': 'Московская улица', 'building': 'yes', 'building:levels': '5', 'name': 'Россия', 'tourism': 'hotel'}",6,"{'type': 'node', 'id': 5026890672, 'lat': 53.1945039, 'lon': 45.0170898, 'tags': {'name': 'Валери', 'shop': 'clothes'}}
{'type': 'node', 'id': 5026890673, 'lat': 53.1942927, 'lon': 45.017005, 'tags': {'name': 'Teranova', 'opening_hours': 'Mo-Su 10:00-21:00', 'shop': 'clothes'}}
{'type': 'node', 'id': 5680066426, 'lat': 53.1945245, 'lon': 45.0171737, 'tags': {'tourism': 'hotel'}}
{'type': 'node', 'id': 5680066427, 'lat': 53.1945446, 'lon': 45.0172605, 'tags': {'entrance': 'main', 'name': 'Офисы/ Банк Кузнецкий'}}
{'type': 'node', 'id': 11479219345, 'lat': 53.1944914, 'lon': 45.0176285, 'tags': {'amenity': 'bar', 'name': 'Friends'}}
{'type': 'node', 'id': 12816424144, 'lat': 53.1943438, 'lon': 45.0170615, 'tags': {'contact:phone': '+7 902 2060260', 'contact:website': 'https://penza.mdregion.com', 'name': 'МдРегион', 'name:en': 'MdRegion', 'opening_hours': 'Mo-Fr 10:00-18:00; Sa 10:00-16:00', 'shop': 'outdoor'}}"
35274392,way,"{'addr:housenumber': '70/25', 'addr:street': 'улица Кирова', 'building': 'yes'}",2,"{'type': 'node', 'id': 4387501090, 'lat': 53.1983595, 'lon': 45.0203398, 'tags': {'addr:postcode': '440000', 'internet_access': 'wlan', 'name': 'Фирменный магазин Samsung', 'name:ru': 'Фирменный магазин Samsung', 'opening_hours': 'Mo-Su 09:00-20:00', 'phone': '+78412202005', 'shop': 'mobile_phone', 'website': 'http://samsung-penza.ru'}}
{'type': 'node', 'id': 5745592387, 'lat': 53.1982751, 'lon': 45.0203486, 'tags': {'name': 'Малахитовая шкатулка', 'note': 'ИП: Ломоносова', 'shop': 'jewelry'}}"
35274393,way,"{'addr:housenumber': '89', 'addr:street': 'Московская улица', 'amenity': 'theatre', 'building': 'yes', 'name': 'Театр драмы им.Луначарского', 'wikidata': 'Q4348492', 'wikipedia': 'ru:Пензенский областной драматический театр имени А. В. Луначарского'}",1,"{'type': 'node', 'id': 11726730034, 'lat': 53.1981693, 'lon': 45.0195662, 'tags': {'contact:phone': '+7 841 2563046', 'contact:website': 'https://www.kassir.ru', 'name': 'Kassir.ru', 'opening_hours': 'Mo-Su 10:00-19:00', 'shop': 'ticket'}}"
35274551,way,"{'addr:city': 'Пенза', 'addr:housenumber': '5', 'addr:street': 'улица Славы', 'building': 'apartments', 'building:levels': '5', 'roof:angle': '15', 'roof:shape': 'hipped', 'start_date': '1960'}",8,"{'type': 'node', 'id': 3812478811, 'lat': 53.195159, 'lon': 45.021792, 'tags': {'name': 'Козина', 'shop': 'florist'}}
{'type': 'node', 'id': 3812478820, 'lat': 53.195227, 'lon': 45.0223552, 'tags': {'amenity': 'bank', 'atm': 'yes', 'name': 'Россия'}}
{'type': 'node', 'id': 3812478827, 'lat': 53.1953684, 'lon': 45.0230194, 'tags': {'name': 'Центр соц.исследований', 'office': 'company'}}
{'type': 'node', 'id': 5060339339, 'lat': 53.1953408, 'lon': 45.0221584, 'tags': {'addr:flats': '38-53', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 5060339340, 'lat': 53.1953836, 'lon': 45.022513, 'tags': {'addr:flats': '21-36', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 6297658466, 'lat': 53.1952726, 'lon': 45.0218278, 'tags': {'note': 'ИП: Пожертв_65, Прокуратура_73', 'office': 'company'}}
{'type': 'node', 'id': 8849294487, 'lat': 53.1954835, 'lon': 45.0228699, 'tags': {'addr:flats': '1-20', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 8849294488, 'lat': 53.1953357, 'lon': 45.0217006, 'tags': {'addr:flats': '54-73', 'entrance': 'staircase', 'ref': '4'}}"
35274552,way,"{'addr:city': 'Пенза', 'addr:housenumber': '3', 'addr:street': 'улица Славы', 'building': 'apartments', 'building:levels': '5', 'roof:angle': '15', 'roof:shape': 'hipped', 'start_date': '1959'}",5,"{'type': 'node', 'id': 1310374896, 'lat': 53.1950315, 'lon': 45.0206647, 'tags': {'name': 'Глобус', 'note': 'ИП: Блат, кв.43', 'opening_hours': 'Mo-Fr 10:00-18:00; Su 10:00-15:00', 'shop': 'travel_agency'}}
{'type': 'node', 'id': 3812478856, 'lat': 53.1950753, 'lon': 45.0204334, 'tags': {'note': 'ВЛ: Андрюс Филип, ИП: Цикина', 'shop': 'hairdresser'}}
{'type': 'node', 'id': 5060339343, 'lat': 53.1952932, 'lon': 45.021293, 'tags': {'addr:flats': '1-19', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 5060339344, 'lat': 53.1951967, 'lon': 45.0204937, 'tags': {'addr:flats': '45-60', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 5060339345, 'lat': 53.1951918, 'lon': 45.0209237, 'tags': {'addr:flats': '21-43', 'entrance': 'staircase', 'ref': '2'}}"
35842910,way,"{'addr:housenumber': '69', 'addr:street': 'Московская улица', 'building': 'yes', 'building:levels': '2', 'historic': 'building'}",4,"{'type': 'node', 'id': 11479219338, 'lat': 53.193681, 'lon': 45.016804, 'tags': {'amenity': 'restaurant', 'name': 'Сироп'}}
{'type': 'node', 'id': 11479219339, 'lat': 53.1937372, 'lon': 45.0168215, 'tags': {'name': 'Hohloma', 'shop': 'tattoo'}}
{'type': 'node', 'id': 11479219340, 'lat': 53.1937983, 'lon': 45.0168429, 'tags': {'name': 'Цирюльникъ', 'shop': 'hairdresser'}}
{'type': 'node', 'id': 12620066756, 'lat': 53.1935805, 'lon': 45.016804, 'tags': {'amenity': 'fast_food', 'contact:email': 'feedback@grill1.org', 'contact:phone': '+7 929 7677200', 'contact:website': 'https://grill1.org/pnz', 'name': 'Гриль №1', 'opening_hours': '24/7'}}"
37523689,way,"{'addr:city': 'Пенза', 'addr:housenumber': '67', 'addr:street': 'улица Кирова', 'building': 'apartments', 'building:levels': '5', 'roof:angle': '15', 'roof:shape': 'hipped', 'start_date': '1959'}",11,"{'type': 'node', 'id': 3812478821, 'lat': 53.1953344, 'lon': 45.0200126, 'tags': {'name': 'Садко', 'note': 'ИП: Зубарев', 'shop': 'convenience'}}
{'type': 'node', 'id': 3812478957, 'lat': 53.1954973, 'lon': 45.0200608, 'tags': {'name': 'Белла', 'note': 'ВЛ: Абашина Пылаева Кирсановы, ИП: Ларина Силантьева', 'shop': 'curtain'}}
{'type': 'node', 'id': 5745592410, 'lat': 53.1955128, 'lon': 45.0202972, 'tags': {'addr:flats': '36-51', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 5745592411, 'lat': 53.1952741, 'lon': 45.0202266, 'tags': {'addr:flats': '20-35', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 5764202633, 'lat': 53.1956953, 'lon': 45.0201193, 'tags': {'amenity': 'doctors', 'brand': 'Инвитро', 'brand:wikidata': 'Q4200546', 'brand:wikipedia': 'ru:Инвитро (компания)', 'contact:email': 'info@invitro.ru', 'contact:phone': '+7 800 2003630', 'contact:vk': 'https://vk.com/invitro', 'contact:website': 'https://www.invitro.ru/', 'health_facility:type': 'laboratory', 'healthcare': 'laboratory', 'name': 'Инвитро', 'name:de': 'Invitro', 'name:en': 'Invitro', 'name:ru': 'Инвитро', 'name:uk': 'Інвітро', 'note': 'ИП: Саакян', 'opening_hours': 'Mo-Fr 07:30-20:00; Sa-Su 08:00-15:00', 'operator:wikidata': 'Q4200546', 'operator:wikipedia': 'ru:Медицинская компания Инвитро'}}
{'type': 'node', 'id': 5764202634, 'lat': 53.195811, 'lon': 45.0201535, 'tags': {'contact:email': 'contact@yves-rocher.ru', 'contact:phone': '+7 841 2561759', 'contact:website': 'https://www.yves-rocher.ru/', 'name': 'Yves Rocher', 'note': 'ИП: Саакян', 'opening_hours': 'Mo-Su 09:30-20:00', 'operator': 'БЕРНИКОВА ОЛЬГА ПЕТРОВНА', 'shop': 'cosmetics'}}
{'type': 'node', 'id': 5764202635, 'lat': 53.1949923, 'lon': 45.0200258, 'tags': {'name': 'Боец', 'note': 'ВЛ: Цветкова, ИП: Кудимова', 'shop': 'clothes'}}
{'type': 'node', 'id': 5764202636, 'lat': 53.1950257, 'lon': 45.0199214, 'tags': {'name': 'Априори (меха)', 'note': 'ИП: Пустолаева', 'shop': 'clothes'}}
{'type': 'node', 'id': 5764202637, 'lat': 53.1951098, 'lon': 45.0199462, 'tags': {'name': 'Адамас', 'note': 'ИП: Алексеев', 'shop': 'jewelry'}}
{'type': 'node', 'id': 8849294489, 'lat': 53.1950613, 'lon': 45.0202557, 'tags': {'addr:flats': '1-19', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 8849294490, 'lat': 53.1957268, 'lon': 45.0204523, 'tags': {'addr:flats': '55-70', 'entrance': 'staircase', 'ref': '4'}}"
37523690,way,"{'addr:city': 'Пенза', 'addr:country': 'RU', 'addr:housenumber': '69', 'addr:postcode': '440600', 'addr:street': 'улица Кирова', 'building': 'apartments', 'building:levels': '5', 'roof:angle': '15', 'roof:shape': 'hipped', 'start_date': '1958'}",12,"{'type': 'node', 'id': 1536347221, 'lat': 53.196452, 'lon': 45.0204734, 'tags': {'amenity': 'library', 'check_date': '2025-06-10', 'name': 'Центральная городская публичная библиотека им. В. Г. Белинского', 'opening_hours': '08:00-20:00', 'phone': '(8412)595-608'}}
{'type': 'node', 'id': 3902859020, 'lat': 53.196137, 'lon': 45.0202586, 'tags': {'entrance': 'main', 'name': 'Круваж', 'note': 'ВЛ: Бойкова, ИП: Подопригора', 'shop': 'curtain'}}
{'type': 'node', 'id': 3902859021, 'lat': 53.1963545, 'lon': 45.0203229, 'tags': {'entrance': 'main', 'ref': 'Библиотека'}}
{'type': 'node', 'id': 3902859022, 'lat': 53.196572, 'lon': 45.0203871, 'tags': {'entrance': 'main', 'ref': 'Читальный зал'}}
{'type': 'node', 'id': 3902859023, 'lat': 53.1967894, 'lon': 45.0204514, 'tags': {'entrance': 'main', 'ref': 'Дет.читальный зал'}}
{'type': 'node', 'id': 5745592414, 'lat': 53.1963169, 'lon': 45.0205348, 'tags': {'addr:flats': '20-35', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 5745592415, 'lat': 53.196548, 'lon': 45.0206031, 'tags': {'addr:flats': '36-51', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 5764202630, 'lat': 53.1967077, 'lon': 45.0206503, 'tags': {'addr:flats': '52', 'entrance': 'home'}}
{'type': 'node', 'id': 5764202631, 'lat': 53.1960469, 'lon': 45.0205469, 'tags': {'name': 'Секонд хенд', 'note': 'ВЛ: Колос', 'shop': 'clothes'}}
{'type': 'node', 'id': 5764202632, 'lat': 53.1960292, 'lon': 45.0203447, 'tags': {'name': 'Ивановские ткани', 'note': 'ВЛ: Сурова', 'shop': 'fabric'}}
{'type': 'node', 'id': 8849294491, 'lat': 53.1960787, 'lon': 45.0205563, 'tags': {'addr:flats': '3-19', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 8849294492, 'lat': 53.1967743, 'lon': 45.0207619, 'tags': {'addr:flats': '55-70', 'entrance': 'staircase', 'ref': '4'}}"
37523691,way,"{'addr:city': 'Пенза', 'addr:housenumber': '71', 'addr:street': 'улица Кирова', 'building': 'apartments', 'building:levels': '5', 'roof:shape': 'hipped', 'start_date': '1958'}",15,"{'type': 'node', 'id': 439227979, 'lat': 53.1971497, 'lon': 45.0207203, 'tags': {'name': 'Гастроном Зимний', 'shop': 'convenience'}}
{'type': 'node', 'id': 3906361020, 'lat': 53.1974673, 'lon': 45.0208748, 'tags': {'entrance': 'main', 'name': 'Офисы'}}
{'type': 'node', 'id': 3906361023, 'lat': 53.1975747, 'lon': 45.0209066, 'tags': {'addr:flats': '36-51', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 5745592420, 'lat': 53.1973193, 'lon': 45.0208311, 'tags': {'addr:flats': '20-35', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 5745592421, 'lat': 53.1970477, 'lon': 45.0208427, 'tags': {'addr:flats': '4-19', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 5764202623, 'lat': 53.1978417, 'lon': 45.0208798, 'tags': {'name': ""А'элита"", 'note': 'ВЛ: Фомичёва', 'shop': 'clothes'}}
{'type': 'node', 'id': 5764202624, 'lat': 53.1977318, 'lon': 45.0207212, 'tags': {'name': 'Польская мода', 'note': 'ВЛ: Попова, ИП: Мялина', 'shop': 'clothes'}}
{'type': 'node', 'id': 5764202625, 'lat': 53.1978015, 'lon': 45.0207418, 'tags': {'name': 'benefatto', 'note': 'ВЛ: Мокрова', 'shop': 'clothes'}}
{'type': 'node', 'id': 5764202626, 'lat': 53.1974751, 'lon': 45.0206453, 'tags': {'name': 'Яхонт', 'note': 'ИП: Баренштейн', 'shop': 'jewelry'}}
{'type': 'node', 'id': 5764202627, 'lat': 53.1971146, 'lon': 45.0205387, 'tags': {'addr:flats': '7-8', 'note': 'ВЛ: Керженова, кв.7-8', 'shop': 'curtain'}}
{'type': 'node', 'id': 5764202628, 'lat': 53.1970537, 'lon': 45.0205207, 'tags': {'note': 'ВЛ: Архипова', 'shop': 'curtain'}}
{'type': 'node', 'id': 5764202629, 'lat': 53.1970072, 'lon': 45.0206374, 'tags': {'note': 'ВЛ: Борунов', 'shop': 'curtain'}}
{'type': 'node', 'id': 6297658467, 'lat': 53.1972506, 'lon': 45.0207489, 'tags': {'note': 'ИП: Давыдов Денис_20А', 'office': 'company'}}
{'type': 'node', 'id': 8849294493, 'lat': 53.1977377, 'lon': 45.0210466, 'tags': {'addr:flats': '52-70', 'entrance': 'staircase', 'ref': '4'}}
{'type': 'node', 'id': 12702419344, 'lat': 53.1975238, 'lon': 45.0206959, 'tags': {'contact:phone': '+7 800 5009394;+7 841 2329300', 'contact:website': 'https://www.as.clinic', 'name': 'Академия слуха', 'opening_hours': 'Mo-Fr 09:00-18:00; Sa 10:00-17:00', 'shop': 'hearing_aids'}}"
37902569,way,"{'addr:housenumber': '82', 'addr:street': 'Московская улица', 'building': 'yes', 'building:levels': '7'}",15,"{'type': 'node', 'id': 444844264, 'lat': 53.1958561, 'lon': 45.0170828, 'tags': {'name': 'Амазонка', 'shop': 'clothes'}}
{'type': 'node', 'id': 4014796418, 'lat': 53.1957331, 'lon': 45.017043, 'tags': {'name': 'AMN', 'note': 'Арсёнова', 'shop': 'clothes'}}
{'type': 'node', 'id': 4014796420, 'lat': 53.1961153, 'lon': 45.0171707, 'tags': {'name': 'Дом ювелира', 'note': 'ИП: Ломоносов', 'shop': 'jewelry'}}
{'type': 'node', 'id': 4014796426, 'lat': 53.1957714, 'lon': 45.0167853, 'tags': {'addr:flats': '73-96', 'entrance': 'staircase'}}
{'type': 'node', 'id': 4014796427, 'lat': 53.1959265, 'lon': 45.0171041, 'tags': {'name': 'Elastic nails', 'shop': 'beauty'}}
{'type': 'node', 'id': 4014796428, 'lat': 53.195969, 'lon': 45.016845, 'tags': {'addr:flats': '49-72', 'entrance': 'staircase'}}
{'type': 'node', 'id': 4014796429, 'lat': 53.1961665, 'lon': 45.0169048, 'tags': {'addr:flats': '25-48', 'entrance': 'staircase'}}
{'type': 'node', 'id': 4014796430, 'lat': 53.1963641, 'lon': 45.0169645, 'tags': {'addr:flats': '1-24', 'entrance': 'staircase'}}
{'type': 'node', 'id': 5680066431, 'lat': 53.1958913, 'lon': 45.0170926, 'tags': {'name': 'Белорусская косметика', 'shop': 'cosmetics'}}
{'type': 'node', 'id': 5680066432, 'lat': 53.1960261, 'lon': 45.017137, 'tags': {'name': 'Шляпка', 'shop': 'clothes'}}
{'type': 'node', 'id': 6966443934, 'lat': 53.1959806, 'lon': 45.0171157, 'tags': {'amenity': 'cafe', 'contact:facebook': 'https://www.facebook.com/Coffee-Moose-%D0%9F%D0%B5%D0%BD%D0%B7%D0%B0-275806573032588/', 'contact:instagram': 'https://www.instagram.com/coffeemoose58/', 'contact:phone': '+7 987 5034440', 'contact:vk': 'https://vk.com/coffeemoose58', 'name': 'Coffee Moose', 'opening_hours': 'Mo-Fr 08:00-23:00;Sa-Su 09:00-23:00', 'operator': 'Трекин Алексей Александрович'}}
{'type': 'node', 'id': 11374843448, 'lat': 53.1957954, 'lon': 45.0170608, 'tags': {'name': 'Павлопосадские платки', 'shop': 'clothes'}}
{'type': 'node', 'id': 11374843449, 'lat': 53.1962574, 'lon': 45.0172026, 'tags': {'name': 'Paola', 'shop': 'clothes'}}
{'type': 'node', 'id': 11374843450, 'lat': 53.1963322, 'lon': 45.0172203, 'tags': {'amenity': 'bank', 'contact:phone': '+7 495 5321300', 'contact:website': 'https://www.pochtabank.ru', 'name': 'Почта Банк', 'name:en': 'Post Bank', 'name:ru': 'Почта Банк', 'operator': 'АО ""Почта Банк""'}}
{'type': 'node', 'id': 11374843451, 'lat': 53.1963947, 'lon': 45.0172458, 'tags': {'name': 'Colibri_ya', 'shop': 'shoes'}}"
37902570,way,"{'addr:housenumber': '84', 'addr:street': 'Московская улица', 'building': 'yes', 'building:levels': '5'}",6,"{'type': 'node', 'id': 4014796431, 'lat': 53.196508, 'lon': 45.01706, 'tags': {'addr:flats': '21-36', 'entrance': 'staircase'}}
{'type': 'node', 'id': 4014796432, 'lat': 53.1966313, 'lon': 45.0170952, 'tags': {'addr:flats': '1-18', 'entrance': 'staircase'}}
{'type': 'node', 'id': 5680066433, 'lat': 53.1964645, 'lon': 45.0172738, 'tags': {'name': 'Нинель', 'shop': 'bag'}}
{'type': 'node', 'id': 11374843452, 'lat': 53.1965179, 'lon': 45.0172811, 'tags': {'name': ""BEA'S"", 'shop': 'cosmetics'}}
{'type': 'node', 'id': 11374843453, 'lat': 53.1966023, 'lon': 45.0173044, 'tags': {'name': 'Алёнка', 'shop': 'chocolate'}}
{'type': 'node', 'id': 11374843454, 'lat': 53.1966716, 'lon': 45.0173209, 'tags': {'craft': 'optician', 'name': 'Контакт'}}"
37902574,way,"{'addr:housenumber': '86', 'addr:street': 'Московская улица', 'building': 'yes', 'building:levels': '4'}",8,"{'type': 'node', 'id': 4014796419, 'lat': 53.1972086, 'lon': 45.0172296, 'tags': {'name': 'Chance', 'note': 'ИП: Колесникова', 'shop': 'cosmetics'}}
{'type': 'node', 'id': 4014796421, 'lat': 53.1968571, 'lon': 45.0174166, 'tags': {'contact:email': '585@zolotoy.ru', 'contact:phone': '+7 800 5555585', 'contact:website': 'https://www.585zolotoy.ru', 'name': '585 Золотой', 'name:en': '585 Gold', 'name:ru': '585 Золотой', 'opening_hours': 'Mo-Su 09:00-20:00', 'shop': 'jewelry'}}
{'type': 'node', 'id': 4014796423, 'lat': 53.1969943, 'lon': 45.0170144, 'tags': {'name': 'Москвичка', 'shop': 'clothes'}}
{'type': 'node', 'id': 4014796434, 'lat': 53.1968823, 'lon': 45.0171791, 'tags': {'addr:flats': '53-64', 'entrance': 'staircase'}}
{'type': 'node', 'id': 4014796438, 'lat': 53.1970838, 'lon': 45.0171945, 'tags': {'addr:flats': '37-52', 'entrance': 'staircase'}}
{'type': 'node', 'id': 4014796440, 'lat': 53.1972405, 'lon': 45.0172386, 'tags': {'addr:flats': '13-32', 'entrance': 'staircase'}}
{'type': 'node', 'id': 4014796443, 'lat': 53.1973873, 'lon': 45.0173298, 'tags': {'addr:flats': '1-12', 'entrance': 'staircase'}}
{'type': 'node', 'id': 11374843455, 'lat': 53.1973881, 'lon': 45.0175578, 'tags': {'name': 'Рив Гош', 'shop': 'cosmetics'}}"
37904825,way,"{'addr:housenumber': '67', 'addr:street': 'Московская улица', 'building': 'yes', 'building:levels': '4'}",6,"{'type': 'node', 'id': 444828980, 'lat': 53.1932609, 'lon': 45.0175879, 'tags': {'name': 'Квинта', 'shop': 'computer'}}
{'type': 'node', 'id': 4033031202, 'lat': 53.1930105, 'lon': 45.0171939, 'tags': {'addr:flats': '24-', 'entrance': 'staircase'}}
{'type': 'node', 'id': 4033031204, 'lat': 53.1930548, 'lon': 45.0173582, 'tags': {'addr:flats': '18-23', 'entrance': 'staircase'}}
{'type': 'node', 'id': 4033031205, 'lat': 53.1932022, 'lon': 45.0174039, 'tags': {'addr:flats': '12-16', 'entrance': 'staircase'}}
{'type': 'node', 'id': 4033031206, 'lat': 53.1933496, 'lon': 45.0174496, 'tags': {'addr:flats': '5-10', 'entrance': 'staircase'}}
{'type': 'node', 'id': 4033031207, 'lat': 53.193497, 'lon': 45.0174952, 'tags': {'addr:flats': '1-4', 'entrance': 'staircase'}}"
48440756,way,"{'addr:city': 'Пенза', 'addr:housenumber': '19Б', 'addr:street': 'улица Куприна', 'building': 'retail', 'building:levels': '3', 'name': 'ТЦ ""Елена""', 'shop': 'mall'}",1,"{'type': 'node', 'id': 3860822840, 'lat': 53.198103, 'lon': 45.0220076, 'tags': {'entrance': 'main'}}"
48440757,way,"{'addr:city': 'Пенза', 'addr:housenumber': '11', 'addr:street': 'улица Куприна', 'building': 'retail', 'building:levels': '3', 'name': 'ТЦ ""Лазурный""', 'shop': 'supermarket'}",1,"{'type': 'node', 'id': 5115866079, 'lat': 53.1975302, 'lon': 45.0219834, 'tags': {'shop': 'mall'}}"
48440760,way,"{'addr:city': 'Пенза', 'addr:housenumber': '9', 'addr:street': 'улица Куприна', 'building': 'retail', 'building:levels': '2', 'name': 'ТЦ ""Куприна, 9""', 'shop': 'supermarket'}",1,"{'type': 'node', 'id': 5115866080, 'lat': 53.197241, 'lon': 45.0219512, 'tags': {'shop': 'mall'}}"
71835990,way,"{'addr:city': 'Пенза', 'addr:housenumber': '4', 'addr:street': 'улица Славы', 'building': 'apartments', 'building:levels': '5', 'roof:angle': '15', 'roof:shape': 'hipped'}",6,"{'type': 'node', 'id': 1312086459, 'lat': 53.1944034, 'lon': 45.0211011, 'tags': {'amenity': 'cafe', 'check_date:opening_hours': '2022-05-21', 'contact:website': 'http://www.coffeebean.ru/', 'name': 'Coffee Bean', 'opening_hours': '09:00-23:00'}}
{'type': 'node', 'id': 3812478807, 'lat': 53.1944488, 'lon': 45.0213355, 'tags': {'amenity': 'bank', 'atm': 'yes', 'name': 'ГазпромБанк', 'opening_hours': 'Mo-Fr 09:00-16:00+'}}
{'type': 'node', 'id': 5745592401, 'lat': 53.1943697, 'lon': 45.0215017, 'tags': {'addr:flats': '33-48', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 5745592402, 'lat': 53.1943389, 'lon': 45.021229, 'tags': {'addr:flats': '17-32', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 5745592403, 'lat': 53.1944005, 'lon': 45.0217745, 'tags': {'addr:flats': '49-64', 'entrance': 'staircase', 'ref': '4'}}
{'type': 'node', 'id': 5745592404, 'lat': 53.194308, 'lon': 45.0209562, 'tags': {'addr:flats': '1-16', 'entrance': 'staircase', 'ref': '1'}}"
116123810,way,"{'addr:city': 'Пенза', 'addr:country': 'RU', 'addr:housenumber': '53', 'addr:street': 'улица Кирова', 'building': 'yes', 'building:levels': '2', 'historic': 'building'}",2,"{'type': 'node', 'id': 1310374895, 'lat': 53.1925052, 'lon': 45.0191514, 'tags': {'name': 'Адвокат', 'office': 'lawyer', 'opening_hours': 'Mo-Fr 9:00-19:00'}}
{'type': 'node', 'id': 1310374898, 'lat': 53.1924765, 'lon': 45.0191217, 'tags': {'name': 'Мега'}}"
116133143,way,"{'addr:city': 'Пенза', 'addr:housenumber': '55А', 'addr:street': 'улица Кирова', 'building': 'yes', 'building:levels': '2', 'height': '10 m', 'name': 'ТЦ Славянский', 'roof:angle': '15', 'roof:shape': 'gambrel'}",5,"{'type': 'node', 'id': 1310374899, 'lat': 53.1930063, 'lon': 45.0193738, 'tags': {'name': 'Пантера', 'shop': 'computer'}}
{'type': 'node', 'id': 1310374910, 'lat': 53.1927189, 'lon': 45.0191984, 'tags': {'name': 'Родник здоровья', 'note': 'ИП: Осипенко', 'office': 'company'}}
{'type': 'node', 'id': 3812478815, 'lat': 53.1930155, 'lon': 45.019313, 'tags': {'name': 'Офисы', 'was:office': 'company'}}
{'type': 'node', 'id': 3812478824, 'lat': 53.1928554, 'lon': 45.0192383, 'tags': {'atm': 'yes', 'name': 'Траст', 'was:amenity': 'bank'}}
{'type': 'node', 'id': 13063560544, 'lat': 53.1928935, 'lon': 45.0193669, 'tags': {'amenity': 'language_school', 'email': 'Marvel.eng.pnz@gmail.com', 'name': 'Марвел инглиш', 'opening_hours': 'Mo-Fr 13:00-20:00; Sa 10:00-16:00', 'phone': '+7 902 3456336', 'website': 'https://vk.com/marvel_eng_pnz'}}"
116138055,way,"{'addr:city': 'Пенза', 'addr:country': 'RU', 'addr:housenumber': '59А', 'addr:street': 'улица Кирова', 'building': 'yes', 'building:levels': '1', 'historic': 'building', 'start_date': 'before 1917'}",2,"{'type': 'node', 'id': 1313965737, 'lat': 53.1933316, 'lon': 45.0193619, 'tags': {'name': 'Автомагазин Прогресс', 'note': 'ИП: Киреев', 'shop': 'car'}}
{'type': 'node', 'id': 5764202638, 'lat': 53.1931875, 'lon': 45.0196127, 'tags': {'addr:flats': '19', 'entrance': 'home'}}"
