Здание ID,Тип здания,Информация о здании,Кол-во организаций,Организации
237373235,way,"{'building': 'service', 'building:levels': '1', 'name': 'ГРП'}",0,
242922076,way,{'building': 'yes'},0,
242922077,way,"{'addr:housenumber': '42А', 'addr:street': 'улица Чкалова', 'building': 'yes', 'building:levels': '4'}",0,
242922078,way,{'building': 'yes'},0,
242923026,way,{'building': 'yes'},0,
244147940,way,{'building': 'yes'},0,
244147951,way,{'building': 'yes'},0,
253281347,way,"{'addr:housenumber': '2', 'addr:postcode': '140181', 'addr:street': 'улица Менделеева', 'building': 'apartments', 'building:levels': '5', 'building:material': 'brick', 'operator': 'ООО ""Теплоцентраль-ЖКХ"" ЖЭУ-4', 'roof:material': 'tar_paper', 'roof:shape': 'flat', 'start_date': '1963'}",5,"{'type': 'node', 'id': 2406329624, 'lat': 55.5994173, 'lon': 38.1168414, 'tags': {'name': 'Смешные цены', 'opening_hours': 'Mo-Su 09:00-21:00', 'operator': ""ИП 'Гурбанов А. И.'"", 'shop': 'clothes'}}
{'type': 'node', 'id': 2406329661, 'lat': 55.5993957, 'lon': 38.1167458, 'tags': {'addr:housenumber': '2', 'addr:postcode': '140181', 'addr:street': 'улица Жуковского', 'name': 'Продукты', 'shop': 'convenience'}}
{'type': 'node', 'id': 4952343782, 'lat': 55.5996344, 'lon': 38.1170773, 'tags': {'addr:flats': '1-20', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 4952343783, 'lat': 55.5995604, 'lon': 38.1168301, 'tags': {'addr:flats': '21-38', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 11368468641, 'lat': 55.5994147, 'lon': 38.1167001, 'tags': {'contact:phone': '+7 495 2321000', 'contact:website': 'https://www.ozon.ru', 'name': 'Ozon', 'opening_hours': 'Mo-Su 09:00-21:00', 'shop': 'outpost'}}"
364310044,way,"{'addr:housenumber': '24', 'addr:postcode': '140181', 'addr:street': 'улица Фрунзе', 'building': 'apartments', 'building:levels': '5', 'building:material': 'brick', 'building:parts': 'vertical', 'operator': 'ООО ""Теплоцентраль-ЖКХ"" ЖЭУ-4', 'roof:material': 'tar_paper', 'roof:shape': 'flat', 'start_date': '1959'}",3,"{'type': 'node', 'id': 2445399871, 'lat': 55.598591, 'lon': 38.1212375, 'tags': {'contact:phone': '+7 498 4830660', 'contact:website': 'http://www.it-sc.ru', 'name': 'IT-сервис', 'office': 'it', 'opening_hours': 'Mo-Fr 09:00-18:00'}}
{'type': 'node', 'id': 4856711740, 'lat': 55.5985842, 'lon': 38.1207747, 'tags': {'addr:flats': '21-40', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 4856711741, 'lat': 55.5986522, 'lon': 38.1210186, 'tags': {'addr:flats': '1-20', 'entrance': 'staircase', 'ref': '1'}}"
447820321,way,"{'building': 'service', 'contact:phone': '+7 498 4875317', 'frequency': '50', 'man_made': 'street_cabinet', 'name': 'ТП-247', 'operator': ""ООО 'Мосэнергосбыт – Жуковский'"", 'power': 'substation', 'ref': '247', 'street_cabinet': 'power', 'substation': 'distribution', 'voltage': '10000;400'}",0,
699456209,way,"{'addr:housenumber': '7', 'addr:postcode': '140181', 'addr:street': 'улица Жуковского', 'building': 'public', 'building:architecture': 'stalinist_neoclassicism', 'building:colour': 'wheat', 'building:levels': '2', 'building:material': 'brick', 'building:parts': 'mixed', 'height': '13', 'roof:colour': 'peru', 'roof:material': 'metal', 'start_date': '1949', 'wikidata': 'Q4165635'}",3,"{'type': 'node', 'id': 4969782324, 'lat': 55.5989354, 'lon': 38.1174158, 'tags': {'amenity': 'theatre', 'check_date': '2022-10-16', 'contact:phone': '+7 495 5564735', 'contact:website': 'http://duts.tsagi.ru', 'name': 'Дом учёных ЦАГИ', 'opening_hours': 'Mo-Su 09:00-19:00', 'short_name': 'ДУЦ', 'wikidata': 'Q4165635'}}
{'type': 'node', 'id': 6602943865, 'lat': 55.598911, 'lon': 38.1174289, 'tags': {'incline': 'up'}}
{'type': 'node', 'id': 6602943866, 'lat': 55.5989002, 'lon': 38.1174383, 'tags': {'incline': 'down'}}"
34848820,way,"{'addr:housenumber': '18', 'addr:postcode': '140181', 'addr:street': 'улица Жуковского', 'building': 'apartments', 'building:levels': '5', 'building:material': 'brick', 'operator': 'ООО ""Теплоцентраль-ЖКХ"" ЖЭУ-4', 'roof:levels': '1', 'roof:material': 'eternit', 'roof:shape': 'hipped', 'start_date': '1959'}",7,"{'type': 'node', 'id': 408428926, 'lat': 55.6003263, 'lon': 38.1245531, 'tags': {'amenity': 'dentist', 'contact:phone': '+7 498 4811011', 'contact:website': 'http://aleks-dent.ru', 'name': 'Алекс', 'opening_hours': 'Mo-Fr 09:00-21:00; Sa 09:00-18:00'}}
{'type': 'node', 'id': 3038629657, 'lat': 55.600191, 'lon': 38.1240737, 'tags': {'contact:email': 'sigma@trancom.ru', 'contact:phone': '+7 916 6183257', 'contact:website': 'http://www.flycenter.ru', 'name': ""Аэроклуб 'Горизонт'"", 'office': 'company'}}
{'type': 'node', 'id': 4952377808, 'lat': 55.6001685, 'lon': 38.1244377, 'tags': {'addr:flats': '41-60', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 4952377809, 'lat': 55.600263, 'lon': 38.1247648, 'tags': {'addr:flats': '61-80', 'entrance': 'staircase', 'ref': '4'}}
{'type': 'node', 'id': 4952377810, 'lat': 55.6000706, 'lon': 38.1240985, 'tags': {'addr:flats': '21-40', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 4952377811, 'lat': 55.6003145, 'lon': 38.1251127, 'tags': {'addr:flats': '81-100', 'entrance': 'staircase', 'ref': '5'}}
{'type': 'node', 'id': 4952377812, 'lat': 55.5999485, 'lon': 38.123808, 'tags': {'addr:flats': '1-20', 'entrance': 'staircase', 'ref': '1'}}"
34968440,way,"{'addr:housenumber': '32', 'addr:postcode': '140181', 'addr:street': 'улица Чкалова', 'building': 'apartments', 'building:cladding': 'panel', 'building:levels': '5', 'building:material': 'concrete', 'operator': 'ООО ""Теплоцентраль-ЖКХ"" ЖЭУ-4', 'roof:levels': '1', 'roof:material': 'eternit', 'roof:shape': 'hipped', 'start_date': '1959'}",2,"{'type': 'node', 'id': 3384476983, 'lat': 55.5993432, 'lon': 38.1239154, 'tags': {'addr:flats': '21-40', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 3384476987, 'lat': 55.5994763, 'lon': 38.1237947, 'tags': {'addr:flats': '1-20', 'entrance': 'staircase', 'ref': '1'}}"
34968441,way,"{'addr:housenumber': '34', 'addr:postcode': '140181', 'addr:street': 'улица Чкалова', 'building': 'apartments', 'building:levels': '5', 'building:material': 'brick', 'operator': 'ООО ""Теплоцентраль-ЖКХ"" ЖЭУ-4', 'roof:levels': '1', 'roof:material': 'eternit', 'roof:shape': 'hipped', 'start_date': '1959'}",4,"{'type': 'node', 'id': 3384476988, 'lat': 55.5995066, 'lon': 38.1234433, 'tags': {'addr:flats': '1-20', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 3384476991, 'lat': 55.5996447, 'lon': 38.1233192, 'tags': {'addr:flats': '21-40', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 3384481095, 'lat': 55.5997828, 'lon': 38.1231952, 'tags': {'addr:flats': '41-60', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 3384481099, 'lat': 55.5999209, 'lon': 38.1230712, 'tags': {'addr:flats': '61-80', 'entrance': 'staircase', 'ref': '4'}}"
34968442,way,"{'addr2:housenumber': '30', 'addr2:street': 'улица Чкалова', 'addr:housenumber': '16', 'addr:postcode': '140181', 'addr:street': 'улица Фрунзе', 'building': 'apartments', 'building:levels': '5', 'building:material': 'concrete', 'operator': 'ООО ""Теплоцентраль-ЖКХ"" ЖЭУ-4', 'roof:levels': '1', 'roof:material': 'eternit', 'roof:shape': 'hipped', 'start_date': '1959'}",4,"{'type': 'node', 'id': 3384476979, 'lat': 55.5988017, 'lon': 38.124057, 'tags': {'addr:flats': '1-20', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 3384476980, 'lat': 55.5989277, 'lon': 38.1239428, 'tags': {'addr:flats': '21-40', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 3384476981, 'lat': 55.5990538, 'lon': 38.1238286, 'tags': {'addr:flats': '41-60', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 3384476982, 'lat': 55.5991798, 'lon': 38.1237144, 'tags': {'addr:flats': '61-80', 'entrance': 'staircase', 'ref': '4'}}"
34968443,way,"{'addr:housenumber': '12', 'addr:postcode': '140181', 'addr:street': 'улица Фрунзе', 'building': 'apartments', 'building:levels': '5', 'building:material': 'brick', 'operator': 'ООО ""Теплоцентраль-ЖКХ"" ЖЭУ-4', 'roof:levels': '1', 'roof:material': 'eternit', 'roof:shape': 'hipped', 'start_date': '1958'}",6,"{'type': 'node', 'id': 4621681173, 'lat': 55.5990729, 'lon': 38.1245439, 'tags': {'amenity': 'arts_centre', 'contact:email': 'zhukovsky_master@mail.ru', 'contact:phone': '+7 496 4830665', 'contact:website': 'http://nasledie-predkov.ru', 'name': 'Палата Ремёсел'}}
{'type': 'node', 'id': 4952386744, 'lat': 55.5992616, 'lon': 38.1252464, 'tags': {'addr:flats': '41-60', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 4952386745, 'lat': 55.5993628, 'lon': 38.1256023, 'tags': {'addr:flats': '21-40', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 4952386746, 'lat': 55.5991628, 'lon': 38.1248989, 'tags': {'addr:flats': '61-80', 'entrance': 'staircase', 'ref': '4'}}
{'type': 'node', 'id': 4952386747, 'lat': 55.599094, 'lon': 38.1245615, 'tags': {'addr:flats': '81-100', 'entrance': 'staircase', 'ref': '5'}}
{'type': 'node', 'id': 4952386748, 'lat': 55.5994627, 'lon': 38.1258697, 'tags': {'addr:flats': '1-20', 'entrance': 'staircase', 'ref': '1'}}"
34968444,way,"{'addr:housenumber': '10', 'addr:postcode': '140181', 'addr:street': 'улица Фрунзе', 'building': 'apartments', 'building:levels': '5', 'building:material': 'brick', 'operator': 'ООО ""Теплоцентраль-ЖКХ"" ЖЭУ-4', 'roof:levels': '1', 'roof:material': 'eternit', 'roof:shape': 'hipped', 'start_date': '1958'}",4,"{'type': 'node', 'id': 4952381915, 'lat': 55.5996814, 'lon': 38.1266378, 'tags': {'addr:flats': '41-60', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 4952381916, 'lat': 55.5998121, 'lon': 38.1265175, 'tags': {'addr:flats': '21-40', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 4952381917, 'lat': 55.5995494, 'lon': 38.1267595, 'tags': {'addr:flats': '61-80', 'entrance': 'staircase', 'ref': '4'}}
{'type': 'node', 'id': 4952381918, 'lat': 55.5999421, 'lon': 38.1263977, 'tags': {'addr:flats': '1-20', 'entrance': 'staircase', 'ref': '1'}}"
34990646,way,"{'addr:housenumber': '8', 'addr:postcode': '140181', 'addr:street': 'улица Фрунзе', 'building': 'school', 'building:levels': '4', 'roof:material': 'metal', 'roof:shape': 'hipped'}",0,
34990647,way,"{'addr:housenumber': '20', 'addr:postcode': '140181', 'addr:street': 'улица Жуковского', 'building': 'apartments', 'building:levels': '5', 'building:material': 'brick', 'operator': 'ООО ""Теплоцентраль-ЖКХ"" ЖЭУ-4', 'roof:levels': '1', 'roof:material': 'eternit', 'roof:shape': 'hipped', 'start_date': '1959'}",4,"{'type': 'node', 'id': 4952381494, 'lat': 55.600373, 'lon': 38.1260114, 'tags': {'addr:flats': '41-60', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 4952381495, 'lat': 55.6005236, 'lon': 38.125874, 'tags': {'addr:flats': '21-40', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 4952381496, 'lat': 55.6002326, 'lon': 38.1261394, 'tags': {'addr:flats': '61-80', 'entrance': 'staircase', 'ref': '4'}}
{'type': 'node', 'id': 4952381497, 'lat': 55.6006681, 'lon': 38.1257423, 'tags': {'addr:flats': '1-20', 'entrance': 'staircase', 'ref': '1'}}"
34998488,way,"{'addr:housenumber': '23', 'addr:postcode': '140181', 'addr:street': 'улица Жуковского', 'building': 'apartments', 'building:levels': '5', 'building:material': 'brick', 'operator': 'ООО ""Теплоцентраль-ЖКХ"" ЖЭУ-4', 'roof:levels': '1', 'roof:material': 'eternit', 'roof:shape': 'hipped', 'start_date': '1960'}",3,"{'type': 'node', 'id': 4952371552, 'lat': 55.6006123, 'lon': 38.1231496, 'tags': {'addr:flats': '21-40', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 4952371553, 'lat': 55.6007736, 'lon': 38.1230079, 'tags': {'addr:flats': '1-20', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 4952371554, 'lat': 55.6004653, 'lon': 38.1232786, 'tags': {'addr:flats': '41-60', 'entrance': 'staircase', 'ref': '3'}}"
34998489,way,"{'addr:housenumber': '25', 'addr:postcode': '140181', 'addr:street': 'улица Жуковского', 'building': 'apartments', 'building:levels': '5', 'building:material': 'brick', 'operator': 'ООО ""Теплоцентраль-ЖКХ"" ЖЭУ-4', 'roof:levels': '1', 'roof:material': 'eternit', 'roof:shape': 'hipped', 'start_date': '1960'}",3,"{'type': 'node', 'id': 4952371549, 'lat': 55.600646, 'lon': 38.1240542, 'tags': {'entrance': 'staircase'}}
{'type': 'node', 'id': 4952371550, 'lat': 55.6009876, 'lon': 38.1237412, 'tags': {'entrance': 'staircase'}}
{'type': 'node', 'id': 4952371551, 'lat': 55.600829, 'lon': 38.1238865, 'tags': {'addr:flats': '21-40', 'entrance': 'staircase', 'ref': '2'}}"
37646941,way,"{'building': 'yes', 'building:levels': '1', 'roof:material': 'tar_paper', 'roof:shape': 'flat'}",0,
37647583,way,"{'addr:housenumber': '12А', 'addr:postcode': '140181', 'addr:street': 'улица Фрунзе', 'building': 'yes', 'roof:shape': 'hipped'}",0,
37647589,way,"{'addr:housenumber': '1 к4', 'addr:postcode': '140181', 'addr:street': 'улица Фрунзе', 'building': 'hospital', 'building:levels': '2'}",0,
55314736,way,"{'addr:housenumber': '14', 'addr:postcode': '140181', 'addr:street': 'улица Фрунзе', 'building': 'retail', 'building:levels': '1', 'roof:shape': 'flat'}",2,"{'type': 'node', 'id': 4950924785, 'lat': 55.5988515, 'lon': 38.1242456, 'tags': {'contact:phone': '+7 926 2169821', 'contact:whatsapp': '+7 926 2169821', 'craft': 'clockmaker', 'opening_hours': 'Mo-Fr 10:00-14:00,15:00-18:00; Sa 10:00-14:00'}}
{'type': 'node', 'id': 4950924786, 'lat': 55.5987842, 'lon': 38.1243622, 'tags': {'check_date': '2022-10-02', 'contact:phone': '+7 498 4841782', 'name': 'Оптика', 'opening_hours': 'Mo-Fr 10:00-14:00,14:30-19:00; Sa 10:00-16:00', 'shop': 'optician'}}"
59294171,way,"{'addr:housenumber': '21', 'addr:postcode': '140181', 'addr:street': 'улица Жуковского', 'building': 'yes', 'building:levels': '1', 'roof:material': 'tar_paper', 'roof:shape': 'flat'}",1,"{'type': 'node', 'id': 9100742548, 'lat': 55.6002862, 'lon': 38.1231111, 'tags': {'brand': 'Красное&Белое', 'brand:wikidata': 'Q24933790', 'brand:wikipedia': 'ru:Красное & Белое', 'contact:facebook': 'https://www.facebook.com/krasnoe.beloe', 'contact:instagram': 'https://www.instagram.com/krasnoebeloe', 'contact:ok': 'https://ok.ru/krasnoebeloe', 'contact:telegram': '+7 922 7033000', 'contact:viber': '+7 922 7033000', 'contact:vk': 'https://vk.com/krasnoebeloe', 'contact:website': 'https://krasnoeibeloe.ru', 'contact:whatsapp': '+7 922 7033000', 'name': 'Красное&Белое', 'name:ru': 'Красное&Белое', 'opening_hours': 'Mo-Su 09:00-22:05', 'shop': 'alcohol'}}"
75590103,way,"{'addr:housenumber': '26', 'addr:postcode': '140181', 'addr:street': 'улица Жуковского', 'building': 'shop', 'building:levels': '1', 'roof:material': 'tar_paper', 'roof:shape': 'flat'}",2,"{'type': 'node', 'id': 2503672533, 'lat': 55.6015486, 'lon': 38.1286368, 'tags': {'contact:phone': '+7 498 4875112', 'name': 'Обжорка', 'opening_hours': '24/7', 'shop': 'convenience'}}
{'type': 'node', 'id': 2632123379, 'lat': 55.6015023, 'lon': 38.1287097, 'tags': {'amenity': 'payment_terminal', 'contact:email': 'info@deltapay.ru', 'contact:phone': '+7 800 3339501', 'contact:website': 'http://deltapay.ru', 'name': 'DeltaPay', 'opening_hours': '24/7', 'operator': ""ООО 'Дельта Телеком'""}}"
75590105,way,"{'addr:housenumber': '29', 'addr:postcode': '140181', 'addr:street': 'улица Жуковского', 'building': 'yes'}",1,"{'type': 'node', 'id': 2634988076, 'lat': 55.601266, 'lon': 38.1261424, 'tags': {'access': 'permissive', 'amenity': 'atm', 'brand': 'Промсвязьбанк', 'contact:phone': '+7 495 7873333;+7 800 3330303', 'contact:website': 'https://www.psbank.ru/', 'fixme': 'проверить, ранее банкомат МИнБанка', 'operator': 'ПАО ""Промсвязьбанк""'}}"
75590106,way,"{'addr:housenumber': '27', 'addr:postcode': '140181', 'addr:street': 'улица Жуковского', 'building': 'yes'}",0,
161601921,way,"{'addr:housenumber': '28 с1', 'addr:street': 'улица Чкалова', 'building': 'yes'}",0,
234577181,way,"{'addr:housenumber': '1 к3', 'addr:housenumber1': 'к.3', 'addr:postcode': '140181', 'addr:street': 'улица Фрунзе', 'addr:street1': 'Городская клиническая больница г.о. Жуковский', 'building': 'hospital', 'contact:phone': '+7 495 5569320', 'name': 'Терапевтическое отделение', 'official_name': 'Терапевтическое отделение городской клинической больницы г. Жуковский'}",2,"{'type': 'node', 'id': 4901272098, 'lat': 55.598483, 'lon': 38.1256206, 'tags': {'amenity': 'doctors', 'contact:phone': '+7 495 5561872', 'contact:website': 'http://mcdl.ru', 'name': 'Медицинский центр диагностики и лечения'}}
{'type': 'node', 'id': 12455695395, 'lat': 55.5985348, 'lon': 38.126199, 'tags': {'amenity': 'pharmacy', 'contact:ok': 'https://ok.ru/profile/458958867096', 'contact:phone': '+7 498 6021800; +7 800 1005703; +7 926 2918061', 'contact:telegram': 'https://t.me/momedsvc', 'contact:vk': 'https://vk.com/public117343591', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Мособлмедсервис', 'opening_hours': 'Mo-Fr 08:00-18:00', 'ref': '287', 'wheelchair': 'yes'}}"
235805640,way,"{'addr:housenumber': '28А', 'addr:postcode': '140181', 'addr:street': 'улица Чкалова', 'building': 'retail'}",11,"{'type': 'node', 'id': 1903830551, 'lat': 55.5981737, 'lon': 38.1242693, 'tags': {'name': 'Табак', 'opening_hours': 'Mo-Su 08:00-20:00', 'operator': ""ООО 'Торглайн'"", 'shop': 'tobacco'}}
{'type': 'node', 'id': 1903830554, 'lat': 55.5983657, 'lon': 38.1241201, 'tags': {'shop': 'convenience'}}
{'type': 'node', 'id': 1903830558, 'lat': 55.5984049, 'lon': 38.124085, 'tags': {'name': 'Мясо. Рыба', 'opening_hours': 'Mo-Sa 08:00-21:00; Su 08:30-17:00', 'shop': 'butcher'}}
{'type': 'node', 'id': 1949868240, 'lat': 55.5980242, 'lon': 38.1244046, 'tags': {'brand': 'МТС', 'brand:wikidata': 'Q1368919', 'brand:wikipedia': 'ru:МТС (компания)', 'contact:facebook': 'https://www.facebook.com/mts', 'contact:ok': 'https://ok.ru/mts', 'contact:phone': '+7 800 2500890', 'contact:twitter': 'https://twitter.com/ru_mts', 'contact:vk': 'https://vk.com/mts', 'contact:website': 'https://moskva.mts.ru/', 'name': 'МТС', 'name:de': 'MTS', 'name:en': 'MTS', 'office': 'telecommunication', 'opening_hours': 'Mo-Su 09:00-21:00', 'operator': ""ПАО 'МТС'"", 'operator:wikidata': 'Q1368919', 'operator:wikipedia': 'ru:МТС (компания)', 'shop': 'mobile_phone'}}
{'type': 'node', 'id': 2540843601, 'lat': 55.5983302, 'lon': 38.1241481, 'tags': {'shop': 'convenience'}}
{'type': 'node', 'id': 2540843606, 'lat': 55.5983823, 'lon': 38.1240732, 'tags': {'man_made': 'surveillance'}}
{'type': 'node', 'id': 3793838401, 'lat': 55.598118, 'lon': 38.1243183, 'tags': {'brand': 'МегаФон', 'brand:wikidata': 'Q1720713', 'brand:wikipedia': 'ru:Мегафон (компания)', 'contact:facebook': 'https://www.facebook.com/MegaFon.ru', 'contact:habrahabr': 'https://habrahabr.ru/company/megafon', 'contact:ok': 'https://ok.ru/megafon', 'contact:phone': '+7 800 5500500', 'contact:twitter': 'https://twitter.com/megafonru', 'contact:vk': 'https://vk.com/megafon', 'contact:website': 'https://megafon.ru', 'contact:youtube': 'https://www.youtube.com/user/MegaFonTV', 'name': 'МегаФон', 'name:en': 'MegaFon', 'office': 'telecommunication', 'opening_hours': 'Mo-Su 09:00-21:00', 'operator': ""ПАО 'МегаФон'"", 'operator:wikidata': 'Q1720713', 'operator:wikipedia': 'ru:Мегафон (компания)', 'shop': 'mobile_phone'}}
{'type': 'node', 'id': 3797823119, 'lat': 55.5979619, 'lon': 38.1244544, 'tags': {'brand': 'Мясницкий ряд', 'contact:email': 'info2@kolbasa.ru', 'contact:facebook': 'https://www.facebook.com/kolbasaMR', 'contact:phone': '+7 495 9811719', 'contact:vk': 'https://vk.com/kolbasamr', 'contact:website': 'http://www.kolbasa.ru', 'name': 'Мясницкий ряд', 'opening_hours': 'Mo-Su 08:00-21:00', 'shop': 'butcher'}}
{'type': 'node', 'id': 3797829548, 'lat': 55.5980689, 'lon': 38.124356, 'tags': {'shop': 'florist'}}
{'type': 'node', 'id': 3950396335, 'lat': 55.5980021, 'lon': 38.1244251, 'tags': {'amenity': 'pharmacy', 'contact:phone': '+7 495 3693300', 'contact:website': 'http://www.planetazdorovo.ru', 'name': 'Планета здоровья', 'opening_hours': '24/7'}}
{'type': 'node', 'id': 9718274741, 'lat': 55.5982033, 'lon': 38.124235, 'tags': {'contact:email': 'shop@beeline.ru', 'contact:phone': '+7 800 7000611', 'contact:website': 'https://moskovskaya-obl.beeline.ru', 'name': 'Билайн', 'office': 'telecommunication', 'opening_hours': 'Mo-Su 09:00-21:00', 'shop': 'mobile_phone'}}"
236366954,way,"{'addr:city': 'Жуковский', 'addr:housenumber': '18', 'addr:street': 'улица Фрунзе', 'building': 'retail', 'building:levels': '1', 'roof:shape': 'flat'}",6,"{'type': 'node', 'id': 1755333107, 'lat': 55.5982888, 'lon': 38.122791, 'tags': {'addr:housenumber': '43', 'addr:postcode': '140181', 'addr:street': 'улица Чкалова', 'contact:email': 'welcome@4lapy.ru', 'contact:phone': '+7 800 7700022;1119', 'contact:website': 'https://4lapy.ru/', 'name': 'Четыре лапы', 'opening_hours': 'Mo-Su 10:00-22:00', 'operator': 'Трояла', 'payment:cards': 'yes', 'shop': 'pet', 'veterinary': 'yes'}}
{'type': 'node', 'id': 1903830559, 'lat': 55.5983915, 'lon': 38.1231675, 'tags': {'addr:housenumber': '43', 'addr:postcode': '140181', 'addr:street': 'улица Чкалова', 'check_date': '2025-01-02', 'name': 'Колбасыр', 'shop': 'dairy'}}
{'type': 'node', 'id': 2444020711, 'lat': 55.5984935, 'lon': 38.1230839, 'tags': {'addr:flats': '61-80', 'entrance': 'staircase', 'ref': '4'}}
{'type': 'node', 'id': 2444075482, 'lat': 55.598448, 'lon': 38.1234144, 'tags': {'addr:housenumber': '43', 'addr:postcode': '140181', 'addr:street': 'улица Чкалова', 'shop': 'greengrocer'}}
{'type': 'node', 'id': 6781549146, 'lat': 55.598369, 'lon': 38.1230879, 'tags': {'brand': 'ВкусВилл', 'brand:wikidata': 'Q57271676', 'contact:email': 'info@izbenka.msk.ru', 'contact:facebook': 'https://www.facebook.com/vkusvill.ru', 'contact:instagram': 'https://www.instagram.com/vkusvill_ru', 'contact:telegram': 'https://telegram.me/vkusvillbot', 'contact:twitter': 'https://twitter.com/we_are_vkusvill', 'contact:vk': 'https://vk.com/vkusvill_ru', 'contact:website': 'https://vkusvill.ru', 'name': 'ВкусВилл', 'name:ru': 'ВкусВилл', 'opening_hours': 'Mo-Su 08:00-22:00', 'shop': 'convenience'}}
{'type': 'node', 'id': 6781549147, 'lat': 55.598439, 'lon': 38.1233204, 'tags': {'name': 'Ремит', 'shop': 'supermarket'}}"
236374078,way,"{'building': 'yes', 'shop': 'kiosk'}",1,"{'type': 'node', 'id': 2444075478, 'lat': 55.5976309, 'lon': 38.1223941, 'tags': {'shop': 'greengrocer'}}"
237343725,way,"{'addr:housenumber': '28/1', 'addr:housenumber1': 'к.2', 'addr:postcode': '140181', 'addr:street': 'улица Фрунзе', 'addr:street1': 'Городская клиническая больница г.о. Жуковский', 'building': 'hospital'}",5,"{'type': 'node', 'id': 2520684730, 'lat': 55.5977191, 'lon': 38.1258069, 'tags': {'amenity': 'doctors', 'contact:phone': '+7 498 4848739', 'name': 'Кожно-венерологический диспансер'}}
{'type': 'node', 'id': 2520684731, 'lat': 55.597932, 'lon': 38.1253192, 'tags': {'alt_name': 'Амбулаторно-поликлиническая служба городской клинической больницы г. Жуковский', 'amenity': 'clinic', 'contact:phone': '+7 498 4842070', 'contact:website': 'http://zhgkb.ru/poliklinika/', 'emergency': 'yes', 'health_facility:type': 'clinic', 'healthcare': 'clinic', 'name': 'Городская поликлиника'}}
{'type': 'node', 'id': 2541022581, 'lat': 55.5981076, 'lon': 38.1253607, 'tags': {'amenity': 'pharmacy', 'dispensing': 'yes', 'name': 'Аптека № 76', 'opening_hours': 'Mo-Fr 08:00-19:00'}}
{'type': 'node', 'id': 5008675159, 'lat': 55.5979546, 'lon': 38.1255115, 'tags': {'amenity': 'vending_machine', 'vending': 'coffee'}}
{'type': 'node', 'id': 5008675160, 'lat': 55.5979423, 'lon': 38.1254667, 'tags': {'amenity': 'vending_machine', 'vending': 'food'}}"
241921158,way,"{'building': 'service', 'building:levels': '1', 'contact:phone': '+7 498 4875317', 'frequency': '50', 'location': 'indoor', 'man_made': 'street_cabinet', 'name': 'ТП-230', 'name:uk': 'ТП-230', 'operator': ""ООО 'Мосэнергосбыт – Жуковский'"", 'power': 'substation', 'ref': '230', 'street_cabinet': 'power', 'substation': 'minor_distribution', 'voltage': '10000;400'}",0,
242453004,way,{'building': 'garages'},0,
242922777,way,{'building': 'yes'},0,
242922778,way,{'building': 'yes'},0,
242922779,way,{'building': 'yes'},0,
242923023,way,{'building': 'yes'},0,
242923025,way,{'building': 'yes'},0,
242923027,way,{'building': 'yes'},0,
242923029,way,{'building': 'yes'},0,
253269119,way,"{'building': 'service', 'building:levels': '1', 'contact:phone': '+7 498 4875317', 'frequency': '50', 'man_made': 'street_cabinet', 'name': 'ТП-246', 'operator': ""ООО 'Мосэнергосбыт – Жуковский'"", 'power': 'substation', 'ref': '246', 'roof:shape': 'flat', 'street_cabinet': 'power', 'substation': 'distribution', 'voltage': '10000;400'}",0,
